C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_17_679.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_17_679.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_17_679.jpg, 0, 0, 0, 5.989125E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_17_961.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_17_961.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_17_961.jpg, 0, 0, 0, 6.597283E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_057.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_057.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_057.jpg, 0, 0, 0, 6.272117E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_159.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_159.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_159.jpg, 0, 0, 0, 6.269084E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_260.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_260.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_260.jpg, 0, 0, 0, 6.364669E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_363.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_363.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_363.jpg, 0, 0, 0, 5.686293E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_466.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_466.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_466.jpg, 0, 0, 0, 5.654203E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_568.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_568.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_568.jpg, 0, 0, 0, 6.076754E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_674.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_674.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_674.jpg, 0, 0, 0, 5.587549E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_774.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_774.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_774.jpg, 0, 0, 0, 6.438875E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_874.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_874.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_874.jpg, 0, 0, 0, 5.736002E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_18_976.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_18_976.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_18_976.jpg, -0.175392, 0, 0, 0.0001044168
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_080.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_080.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_080.jpg, -0.530448, 0, 0, 0.0002077
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_182.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_182.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_182.jpg, -0.8372242, 0, 0, 0.0002927413
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_284.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_284.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_284.jpg, -1, 0, 0, 0.0003312014
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_383.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_383.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_383.jpg, -1, 0, 0, 0.0003310168
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_488.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_488.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_488.jpg, -1, 0, 0, 0.000330562
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_590.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_590.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_590.jpg, -1, 0, 0, 0.0003311866
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_695.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_695.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_695.jpg, -0.9273804, 0, 0, 0.000314473
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_801.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_801.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_801.jpg, -0.5647672, 0, 0, 0.0002167765
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_19_903.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_19_903.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_19_903.jpg, -0.2590996, 0, 0, 0.0001378609
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_006.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_006.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_006.jpg, 0, 0, 0, 6.943048E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_109.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_109.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_109.jpg, 0, 0, 0, 6.422534E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_210.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_210.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_210.jpg, 0, 0, 0, 6.28167E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_315.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_315.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_315.jpg, 0, 0, 0, 6.091822E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_415.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_415.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_415.jpg, 0, 0, 0, 5.879179E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_516.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_516.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_516.jpg, 0, 0, 0, 6.097218E-05
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_618.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_618.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_618.jpg, 0, 0.3041169, 0, 0.1783142
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_722.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_722.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_722.jpg, 0, 0.6583082, 0, 0.8805577
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_823.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_823.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_823.jpg, -0.2132091, 0.9619121, 0, 1.912485
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_20_923.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_20_923.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_20_923.jpg, -0.514365, 1, 0, 3.066737
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_024.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_024.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_024.jpg, -0.8164833, 1, 0, 4.178198
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_126.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_126.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_126.jpg, -1, 1, 0, 5.248259
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_228.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_228.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_228.jpg, -1, 1, 0, 6.341825
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_330.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_330.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_330.jpg, -1, 1, 0, 7.431133
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_434.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_434.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_434.jpg, -0.9836992, 1, 0, 8.513571
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_539.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_539.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_539.jpg, -0.6847942, 0.7316518, 0, 9.485433
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_643.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_643.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_643.jpg, -0.3578362, 0.3726947, 0, 10.17033
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_743.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_743.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_743.jpg, -0.6465281, 0.08400288, 0, 10.29423
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_847.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_847.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_847.jpg, -0.9531688, 0, 0, 10.06946
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_21_952.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_21_952.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_21_952.jpg, -1, 0, 0, 9.870813
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_22_055.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_22_055.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_22_055.jpg, -0.8767864, 0, 0, 9.762288
C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\center_2021_06_03_20_54_22_161.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\left_2021_06_03_20_54_22_161.jpg, C:\Users\Sanchitha\Documents\mywork\self driving\user\data\IMG\right_2021_06_03_20_54_22_161.jpg, -0.5176447, 0, 0, 9.705532
